AssetID,AppId,Name
wa200003986,e42a73af-7837-4136-ad3b-a4529ddd9c29,Divalto weavy
wa200003993,4339c77d-0b8f-4d51-98ba-34c3cdda2d07,Quintrx
wa200004007,6736FCE2-4EB3-48D7-B47E-94F1ACFB1F7C,Dynamo Web add-in
wa200004012,67f4b63d-c335-483f-ac7d-ea105849a6de,Zoho CRM Connector
wa200004032,C341AD31-BF7A-4C1D-99F1-D2E5896BEB0A,Newoldstamp Email Signatures for Outlook
wa200004035,8ec8899d-d5d5-4570-8268-5e01498aed18,Text2Task
wa200004049,ea4d11e4-4bae-4727-b8e7-0c0957913062,Mecenas.iT
wa200004050,da8741a1-2164-4872-af58-907e38e049bb,too-doo for Outlook
wa200004057,9703fc0f-1c25-490f-9c6b-3c06f367a813,Scribe
wa200004058,802F404A-2D18-411B-9F11-44CFD8639D93,Dasseti
wa200004060,5ae9c27c-5020-44e0-8e9a-c9d003d6e1b0,MSBDocs eSign for Outlook
wa200004075,910d4cd5-eda2-464b-895e-a4e3c4705d1d,Cloudya Meet and Share
wa200004076,e4717224-b422-4f0d-bda0-ce4f23d97cc4,OfficeRnD Hybrid
wa200004084,647da66b-467d-4ec1-b02e-98674c9a19d3,VerityRMS
wa200004085,18EEA885-12B9-4055-BB92-3A95BB7A9511,Boost My Mail
wa200004087,1f59be1d-b536-4ac5-814a-d69a5e48935b,Repasat
wa200004088,832ed943-aa77-4d7e-aecc-e4dc9e25ace7,projectfacts
wa200004090,8f926022-0784-421b-b4c5-da83019aba86,SNAP.HD Meetings
wa200004102,2246bf88-d37a-481d-bffd-5d0311b401b6,Appspace Places
wa200004110,b0146b96-5f5a-4508-9cab-507ec358ab99,Learning Experience for Outlook
wa200004117,ce473886-18be-442b-a65c-b4d7c935d1d2,OXO signature V2 
wa200004158,cef2d04b-ebe7-4eef-b68c-e979882a837a,ClauseBuddy
wa200004166,95e3e007-4d36-4dbf-8963-90084eceb396,Betterworks for Outlook
wa200004167,d92e5273-4932-4880-ba15-d620bfadc257,Broadvoice Communicator
wa200004176,e44fdc86-7266-4a5f-92f6-afec3c91702b,SharePortals
wa200004177,03dde774-2969-46d2-b427-6988a3747883,Egnyte for Outlook
wa200004180,91ee4ee3-a18e-4baa-8d5b-31e32a7ea480,LexShare
wa200004186,cd280bc4-9ce3-4c1d-93ca-b9e8b3af4ce3,Mailissa
wa200004194,f1664065-f080-4963-b1ee-fdeeb2deb6bd,SIGNandGO
wa200004207,b5b30eea-c98c-4c94-9dd4-31d020e98466,MTS Link
wa200004208,5b5b8dc8-dd1b-4b2f-84d4-fbba8fe7adbd,Archie for Outlook
wa200004219,3d7dab89-8dcd-4917-a89c-34785844caee,Kukkuniiaat
wa200004279,55253ca9-e782-4bad-b828-5ed96aaae706,Mashoom for Outlook
wa200004282,3a8effa3-e7ca-4663-a830-9ae3d3a191a0,Portex
wa200004292,70740af2-d4c7-4f35-8757-ca6066de6c12,DealRoom
wa200004293,39b4fcd3-3f20-4332-a218-5861e6335229,Acall
wa200004305,96E1F7A3-B653-4BC2-895F-D5FAB6AE13EB,OfficeSpace for Outlook
wa200004351,721e8b10-e412-4b5d-99f0-57f9b60ed51a,SuperSync Email for NetSuite
wa200004352,86921250-9b8c-404e-99f6-d4eed860f65e,C2 Transfer for Outlook
wa200004367,d66457a0-ef3a-430c-930e-cdb3f14daaa2,NextStage Addin for Outlook
wa200004371,54fe4c4e-c85f-4c86-9458-1cd915821fc9,Nuvolo Reservation Plugin
wa200004373,b5d828bf-4bee-46ab-8032-466ece003fd1,Mediprocity
wa200004386,542dc4e0-f7f6-4c44-ae06-c755832847fb,Add it
wa200004406,49e3297e-6d0e-4acf-a011-2429fd69faf3,SlidePresenter
wa200004412,3518cf43-9ca9-40f4-9b2b-6d14bd5d2ca4,Vocal
wa200004419,e2563405-c944-428a-bb6d-bf44b71bd9e6,E2ETestingWithAutorun
wa200004429,6238f2be-d507-4c7f-b88f-4ee011d301dd,Repbox for Outlook
wa200004439,4b174368-48ea-4313-ada2-146c27926429,Add-In Recruiter XL
wa200004445,1a0922f8-00aa-11ed-b939-0242ac120002,Chorus
wa200004452,9438af68-443a-49ac-9f68-848de6d18ab1,Matrx
wa200004482,ba39d595-6803-4610-b6ea-607d45be023b,CloudLex for Outlook
wa200004486,AA0640A1-4057-469E-9379-EA29C54EF8F4,Dasseti (Demo)
wa200004496,67C91310-D756-4E69-A46A-8CA75E3D6A3B,Meetingflow
wa200004512,efc30400-2ac5-48b7-8c9b-c0fd5f266be2,Exclaimer
wa200004516,c7c3b43e-d32c-413e-9a84-fe3945548d70,Encyro
wa200004526,5460653e-9beb-4e0d-9e1b-aefc510cf6cb,Spaceti
wa200004528,c5fe29c8-55ef-4d57-a466-a6e16007e50b,Attendee Contact
wa200004543,407db76a-9a92-4e49-9729-b8b826230df8,Confidencial
wa200004555,02561153-1d26-408c-a8a1-0f01962dc741,Textshuttle for Outlook
wa200004556,b23cca32-91b1-48ce-91b5-ece55ba4674e,Insurgo
wa200004562,efa8589f-fe1a-478a-a9ee-674b10415b16,NameCoach
wa200004563,5791978e-c2fe-457a-aa4b-5dd57c16e361,Lexeri Term-Checks
wa200004568,946e4558-043a-469f-a2e1-99a495418006,OutKept reporting
wa200004572,73af7332-7e80-4e3a-9a80-92b94c93c39e,CarrotCut
wa200004583,326faab6-312f-4242-96a5-f9ddb81e6799,Article Galaxy
wa200004596,1d210d5a-8026-4719-b147-a03d97070091,Reservations
wa200004603,ee4a77b5-b938-4dc6-9466-41ed7c6d82b5,Go Autonomous
wa200004611,cf6ad990-d2ce-49cc-af40-ad7bb66ab634,Lexpro Outlook Integration
wa200004613,e58d550f-13ff-fa9d-2fb8-bcff80688df1,Priority Matrix HIPAA
wa200004616,9e45a20b-5535-4399-b7d3-f1eae122f30a,Diary Detox
wa200004626,f1da79ce-4558-4e73-a2c0-4656a8fe2174,ezMark
wa200004637,30c77c14-28b0-42b4-99c6-929f992dfd41,OrchestratorBot
wa200004647,2e6d9276-9b57-4f1a-841b-4e4ae399b8eb,Sine
wa200004652,c0d0f88d-f7dc-455d-89ee-2b759135e44f,Moxo
wa200004656,24d0343d-3f42-47e5-9530-32e601acdab7,Edda
wa200004663,41ecf199-58ae-4095-ab59-0c5df9e89d7f,vidREACH Video Share
wa200004665,f6ff3952-cb91-4134-9ac8-110c4d33ad16,InTouch
wa200004668,e894ac5c-581c-4708-ba69-cc81f36f8391,ZeroTime
wa200004671,530f2364-6fc2-4a1f-9198-8162dc649427,Snapcom Meeting for Outlook
wa200004673,0a37c2ac-91f0-40e9-8e87-fb577a0849e6,Thread for Email
wa200004686,ac0d2830-ad92-4e1a-86d7-60fdbb51e380,Report Phishing
wa200004691,70b13522-a63f-4200-9cc3-e7d6b2dc59a7,Flexopus for Outlook
wa200004695,5e4862bd-a560-49f8-b250-de5c609fb1ff,DocPortal
wa200004712,fb86ddbf-8562-4deb-bd19-ffe0d9efad6c,Perfectview CRM Online
wa200004721,8b36bf33-7f1a-46b5-bf46-cb95f9301e53,Guardian Note
wa200004727,da644bda-64f1-4d17-b6be-0b37688dfbbe,Visavid
wa200004729,b6b03dd8-824e-44b1-95dd-c86590b3dc85,Culture Cloud
wa200004742,997d962b-42a7-4a4b-9016-4c500bb3971a,Dropsuite Outlook Add-in
wa200004760,662dfdae-3376-11ec-8d3d-0242ac130003,Yoxel
wa200004765,A213AFBB-806E-2D05-BBAF-EF3384D30022,Outlook Dogfood
wa200004797,7c5e88b1-2743-43a5-878c-e143c6ea78ec,Translator (CDN)
wa200004806,cdc7db5f-dad0-46d2-b3a9-a735b1080198,Letsignit Add-in
wa200004810,6e78c181-3b40-43b1-b434-fa1797f30619,MailWiz
wa200004834,910d4cd5-eda2-464b-895e-a4e3c4705d5d,Digital Phone
wa200004844,d92ccb75-3591-4ca5-9f16-bbfe04f1603a,Nicoka
wa200004847,ceae1c96-29bc-46c0-9968-720ac8538276,RTVision for Outlook Integration
wa200004881,c221ede3-63c8-444e-88d0-a4b82917695d,AI Email Reply Writer
wa200004889,401ce92c-438c-42f7-9317-9bb70c937b5f,My Ai Secretary
wa200004896,d04640c7-bad0-4b8f-a6fe-f524ab5fc3cb,Sign+
wa200004902,d60d8d60-b0aa-4164-8b53-b2ac78b796db,Cascade Strategy (New)
wa200004909,30d403ce-c2a8-4166-b982-093f5f6fa923,Talentis Add-in
wa200004916,6157e311-45dc-4f39-9756-9c0c4e311fb8,Dazychain US
wa200004917,fce1562d-d3e2-4a28-ae27-ebfd85dd9ae8,Dazychain
wa200004924,a8d54630-1e1f-463c-8e13-82eb03a1ee17,Calendly
wa200004929,fd86eb70-7536-44fb-b837-803561857baa,Backstop for Outlook
wa200004937,69176ECC-A49E-4B78-8338-3CEC56BA6D99,Image Chooser
wa200004954,ef6541ff-b37b-45a1-a008-13a9661a5eac,KnowledgeNet.ai
wa200004956,581d28b3-0ecf-4e63-89ba-c5c3d12030cd,Awardco
wa200004958,bb2dab9e-522f-4e44-a001-2457d335e721,Showpad for Outlook
wa200004960,babbf439-d0b5-42b7-b6cb-1e4de34f994a,CultureNext
wa200004967,abed54c5-fa37-412f-b77c-c798efe72be2,SendConfirm for Outlook M365
wa200004973,bcb0ae42-ff5f-4f1d-88ca-f93c0f959f97,Send to Trello
wa200004974,b63b084b-3e71-41aa-a0f3-6578785edae2,ndMail
wa200004975,5b65abe0-e1cd-44e3-8eec-b51cdea4e44e,TrueConf for Outlook
wa200004978,a1a6e520-2b26-4c31-bea5-e21b5e8d16ea,Plan arrival/departure
wa200004979,467cc3e0-b581-44d9-97f7-351e58a2ae61,contracktime Add-in
wa200004981,9df19c18-7f51-4c89-b626-5da9a69af519,SpotDraft for Outlook
wa200004992,9b1f1961-b66a-4627-9c14-b6eb8972d97c,Signature365
wa200005008,204fefaf-8dbb-41c2-849f-73b309e31a26,Toolkit.law App for Microsoft Outlook
wa200005015,eb5b826c-bdaa-4eff-b1b2-e5ad342881c1,Share Work Jr
wa200005019,e4b968f6-a5d1-44d0-8a5d-584505cb46be,Everest
wa200005035,93ba175e-9fc0-481b-be18-4b369042da86,QReserve
wa200005039,f1c91473-65da-d3a7-99e8-9a824c284cfa,Priority Matrix Government
wa200005049,5f3dc08e-14ff-4d7c-930e-86e5b823f7d8,Bastion - Report Phishing ðŸŽ£
wa200005051,63312176-17ce-43c3-8d71-1406593e73e5,MTrans for Outlook
wa200005053,b3b8da19-4284-446d-9faa-1690df70be4c,DealCloud for Outlook 
wa200005062,eef2d7b4-240f-4218-a443-1bb8884bdf26,ISOPlanner Task
wa200005094,5bcd70b8-8518-498e-a6dc-54ef4b0f6f06,Evolio for Outlook
wa200005112,56f8f9d6-3bfb-4884-bd39-7194359ee3b4,Email Blaster
wa200005124,dfdd5eca-4c0a-445d-a652-63906c3f5c9a,Vios JurÃ­dico
wa200005132,126af72f-72e5-4e91-9113-a504fb0153b3,Buscador de Salas FAMA
wa200005135,ff23111f-4403-4781-90ed-8337437cbdfc,ELIA for Outlook
wa200005136,e303f977-eb00-44ce-8154-7adde10ed245,QRClip
wa200005152,c2c560d2-91ce-4f59-883a-f6fff90e5dbb,Walking Meetings
wa200005160,55fa2fb4-274c-4811-aad2-a0c6ce2fc1b7,Ghostwriter for Outlook
wa200005161,cfd1ec99-98a6-4966-a672-11b4403aa99e,BizVibe - Turn Contacts into Insights
wa200005164,cf05277f-5cb2-4300-ad3f-269f7411dc1f,TeamSystem Legal
wa200005165,b350e788-73db-474d-b0e6-0eff1cea6a36,RePhraser
wa200005166,05c2e1c9-3e1d-406e-9a91-e9ac64854146,Phish Inspector
wa200005168,8ae4fcda-026f-400c-9ea3-f8f3fcb51078,MailMaestro - ChatGPT for Outlook
wa200005213,f5be8023-c697-4521-a6d5-bba33bb94cc5,ByondFiles
wa200005224,f2ef5121-9f40-4bcd-870e-822adfbec87b,doclinc for Outlook
wa200005225,48b83e1f-de12-4178-bfd2-1f5cf9f7e83e,ClientManager for Outlook
wa200005237,d5e8242a-0f61-4ae3-9351-30e41d37ceb1,Signature 365
wa200005257,262225db-49e6-45ed-992f-c434ca5fc1ae,WriteNow AI
wa200005261,3222526d-6f63-4793-bf50-075bfcc0e0c2,VComply for Outlook
wa200005262,49c5c2ce-7cc9-4af7-8837-5d27bbc8a06f,LexisÂ® Create DMS
wa200005265,ebe92045-ee9a-46ef-a02c-7cf1416ccabd,MyCase
wa200005266,34473886-18be-442b-a65c-b4d7c935d1d2,OXO  V2 
wa200005280,80036d6d-92b4-449f-8f63-cca4e32f1c3e,PlanLookApp
wa200005285,205f1ca2-8b84-4cb0-90a3-28028394fbfd,LinkPoint Blade
wa200005288,3f196c95-011a-416e-9c8a-cb90b617e101,alfaview
wa200005290,00e90d95-8094-4c61-934c-a181eb40afdc,Handle 2.0 by CustomerTRAX
wa200005291,90835b73-5aad-4a4d-82a4-cea6f9c925f8,beSlick
wa200005303,fe1730e0-5896-4727-8b85-c1620a521bf1,Suralink
wa200005307,1cf34e01-5c6a-4237-b7aa-d7a8925e4646,Domo
wa200005320,327a6be0-bd31-4fe2-99f2-70657dc2f300,Mailsuite (formerly Mailtrack)
wa200005325,5d2c9921-812b-44fb-a112-fcfaad194581,Phishup
wa200005335,80a8cda4-23ce-4dd8-a93c-bd1cf06f9f55,Signally
wa200005336,05517a63-03aa-4035-acfa-f32ccb074ce8,Onsight Meetings
wa200005340,3ddb49e6-5c7b-43c1-bd04-f057fd2697b0,Touchpoint Connect
wa200005341,d21dd25d-80ce-4052-9b10-9f07e8bf46b9,Sage CRM
wa200005342,121df155-a455-408e-a04a-0be797c3c0d5,Visionable
wa200005349,5e361bed-b8df-4d01-8fa7-5b8730afc400,emSigner
wa200005362,523e4e78-abfc-4cbb-afef-d8e9fdaeca32,Legau
wa200005392,439a0333-b776-4259-98f8-3fb3750aa159,Mavlon
wa200005399,cb28cf85-41e3-4580-86f3-3e20f35c4c56,iOMailAssistant
wa200005412,1f0af198-ce54-40d3-969e-8812316bf5eb,Jarvis Legal
wa200005413,6866b990-a5b8-4249-8b0f-1b62fcd6caed,ReadEasy.ai
wa200005418,fcf0f8e6-47e0-4717-a009-f3df67e9fa38,VisitorOS Events for Outlook
wa200005419,b4612d0e-4c8e-405e-b341-adca581273d3,MemberSuite
wa200005422,5cfa21d6-aeee-4eb4-b349-313794de0316,Jooxter - Find a space
wa200005423,b5d27c61-07ee-4933-a3d0-ad6e7d760531,Mortgage Messaging
wa200005432,1b8e26ad-83f7-4655-8916-82416a65523c,Redsky 365
wa200005435,01503d52-3837-49b9-b8e5-7d0ab6146216,Simply
wa200005487,1e7e38da-7ad6-429a-9c6f-81aa1b9c934c,Malbek for Outlook
wa200005491,da25eb7c-1bc3-418e-8d64-442884e55346,Datasite
wa200005494,29b4d435-bc46-4b6c-a1cf-9af5b09267cc,CAMPLEGAL
wa200005498,2e29c368-09aa-4951-9c7f-e7f7f7f6c529,MATTEROOM
wa200005522,2eb07bff-caa0-4cc7-a61b-17224c52fa73,WorthMeeting
wa200005523,2a4a50f5-d525-4d92-88f0-0920d21aba5c,Field Service
wa200005527,51e1c6ed-a577-48a9-b86b-3dbd81649769,Barracuda Email Protection Add-in
wa200005534,d01aef56-ba8d-4993-ae95-53e20ad7e013,arbooMEET
wa200005536,4485089C-BEFE-12CB-0503-21238123A980,Maximizer AI CRM for Outlook
wa200005546,2e29c368-09aa-4951-9c7f-e7f7f7f6c530,MATTEROOM
wa200005560,d1f388c4-74c4-4cc4-86a4-227aa1f69472,Bringme Invite
wa200005561,f8d1ebce-bbe7-49e8-b440-007d4a7ad626,Document GPS
wa200005590,d2559ffa-c1df-4408-b9cf-0e363e784d21,Workpin
wa200005598,adeb94f0-4098-4f52-81a5-f7f07b28506b,Monday.com Connector
wa200005601,775fff4f-1711-40d1-a8c5-e2d535404918,Professionally
wa200005605,6c2e1d66-2dcd-4303-8196-0d3d235af573,ToMate
wa200005606,adfb64c3-fdef-42dd-81a6-84445a68f547,CoroMail
wa200005613,f14bed38-1cd6-4cb9-81e9-3f4b94774f49,Roam
wa200005629,6c5ed5fb-1ae7-489e-b1b8-705d9bdfd97a,Raiser AI Assistant
wa200005635,f6b54eba-e5c1-437e-8c64-40c0b1b213b3,ChatGPT Connector
wa200005636,9e9f154b-e66e-46d1-b5da-2b2d25f5c010,Mailinblack
wa200005637,89662296-e962-486a-b682-6c98754ff3fe,Truss
wa200005652,98ef1f1b-560d-4784-b2ba-42f220a93e8d,NextAgency
wa200005657,88ea93d7-842a-4135-bc45-5600cae4ea6d,Highway
wa200005661,5437c489-1be7-46b5-a501-17d589617b9f,TemplateManager365
wa200005663,dbe29016-4bc1-48fa-a97a-13f001f653f4,Splan
wa200005667,419f3fb5-53a1-4fc4-a64e-1a2484f6e2b1,New harmon.ie
wa200005674,ec8bebe0-da20-41b2-b076-a37573aade5e,Textmetrics for Outlook
wa200005693,1a8625c9-0e50-4163-bf41-aa105c6e1153,SlideHub for Outlook
wa200005696,e361f3df-58b9-495c-bf41-1104a1e3545c,Copilot
wa200005704,d013f4e5-3468-4e4c-b111-c3d2f30f8f95,SILQ for Outlook
wa200005726,a49eae7d-5494-4380-a86c-755d9560f249,Tabi Connect
wa200005735,7edf8982-edba-4dfb-aed7-44a45d0b5b62,SmartLink
wa200005741,1ca0d7a4-2595-4d32-b33f-1fedf1ba34b7,ComposeXMLPC
wa200005746,f39a16fa-40ce-4298-a743-4d107ca1fb93,totle AddIn
wa200005748,d79b43aa-752e-4615-9bb3-f6813f8d97cc,WiseStamp Add-in for Outlook
wa200005776,b4741b52-828d-492e-8510-818338253967,ZAP IN
wa200005786,d853ca43-68f5-4dae-ad74-f51f350cec65,SimpliLink
wa200005788,3c050e40-9782-41e6-b693-6195638b36cc,Reflect AI
wa200005790,3ee53e4f-7e50-49ac-ad3e-224caa9aaee4,ComposeSignPC
wa200005791,1f63aa33-3676-407f-8dc6-0a78dc3e4f89,IR Insight Tools
wa200005799,efc30400-2ac5-48b7-8c9b-c0fd5f541be2,ComposeCapPC
wa200005805,981699a4-58f0-4706-b992-aafc798d4eb5,MarvellUp
wa200005820,fabe8f65-7356-4bfa-8449-e606e42ca76e,Morningmate
wa200005821,FC6D29AE-C588-422E-AD9D-7D70C7581890,contentACCESS
wa200005831,79ed8524-1c03-40cd-bfb3-d7071b1c36d9,Foxit eSign
wa200005837,9E0BD3BC-386E-45D0-97B3-ECA8D7F703BB,Xink
wa200005840,0b9eefd1-e32c-4a61-af23-84184191d3ba,Inpart Deal
wa200005864,8049c76d-a506-4c42-9b45-ba7329191a09,Malcore Office Shield
wa200005878,85370f25-7dee-42b1-b138-f0a4c086db00,Email Tracker by Leadinfo
wa200005879,b2cbef2e-26ce-41f6-a9df-a0a56159b383,Magaya CRM
wa200005895,9aefd118-a13f-4acf-b6f0-f6844b586b83,Smash
wa200005919,9dff126a-cc24-4528-8695-20eab1e1370b,Wingmate
wa200005922,9afb5015-81f3-4f98-9849-c0d6d80527cc,Confirmed
wa200005923,55541d9d-dc69-4aa3-8015-35f93ad19b83,Rambase
wa200005943,4ac45331-a5cf-4588-bc60-de43247b995d,R2 Copilot
wa200005945,85c6c214-ecc1-4646-94ed-6180aa613d71,IllumiTacit Email Sorter
wa200005953,d6a6c96b-027e-4b3b-be7c-21cd79a3dd95,Legalvisio fÃ¼r Outlook
wa200005961,067c3c84-5e81-49a4-9c7b-29929788c0b5,AdSigner
wa200005965,c9e178a4-e235-4512-8a55-6353329e91b4,SBX Extension
wa200005982,3aec6bf0-38a0-4930-8c71-6b9283e46b46,Alexa Translations Add-In
wa200005993,b6ba00b5-e196-42cf-9a9d-ba30da44593b,Rytfit.ai Resume Upload
wa200006004,3277c4e3-32f4-4787-85c7-658463b2a919,GEX Online
wa200006016,3e8cfbaf-ad6f-4cc3-9692-43d5625740e7,Linguisity
